ID,TIME,obs,obsid
77,4,0.146378,yG3
77,5,0.707343,yG3
77,6,0.0856634,yG3
77,7,0.593805,yG3
77,8,0.447034,yG3
77,9,0.468511,yG3
77,10,-0.324212,yG3
77,11,0.695809,yG3
77,12,0.133906,yG3
77,13,-0.112488,yG3
77,14,-0.31288,yG3
77,15,0.111206,yG3
77,16,-0.2732,yG3
77,17,-0.636954,yG3
77,18,0.165864,yG3
77,19,-0.386419,yG3
77,20,0.883736,yG3
77,21,0.0988574,yG3
77,1,-0.421654,yG4
77,2,0.486577,yG4
77,3,-0.223908,yG4
77,4,0.10252,yG4
77,5,-0.377136,yG4
77,6,-0.114888,yG4
77,7,-0.44018,yG4
77,8,0.187136,yG4
77,9,-0.325399,yG4
77,10,-0.0580565,yG4
77,11,0.49338,yG4
77,12,-0.0938249,yG4
77,13,-0.332482,yG4
77,14,0.00680482,yG4
77,15,0.559768,yG4
77,16,0.158628,yG4
77,17,0.162133,yG4
77,18,-0.382124,yG4
77,19,0.00443171,yG4
77,20,0.337457,yG4
77,21,-0.367556,yG4
77,1,-0.127448,yG5
77,2,0.682885,yG5
77,3,0.0159218,yG5
77,4,0.502467,yG5
77,5,-0.226514,yG5
77,6,0.389575,yG5
77,7,-0.135478,yG5
77,8,-0.033371,yG5
77,9,-0.0197324,yG5
77,10,-0.0458417,yG5
77,11,-0.0440723,yG5
77,12,0.00452159,yG5
77,13,-0.268476,yG5
77,14,0.328632,yG5
77,15,-0.0583791,yG5
77,16,0.0377463,yG5
77,17,-0.246211,yG5
77,18,-0.0897821,yG5
77,19,0.201,yG5
77,20,0.229264,yG5
77,21,0.24683,yG5
78,0,2.92499,yAB
78,7,4.312,yAB
78,21,4.06735,yAB
78,123,3.05286,yAB
78,180,2.22517,yAB
78,300,0.590409,yAB
78,1,0.455084,yG1
78,2,0.292908,yG1
78,3,0.485948,yG1
78,4,-0.369899,yG1
78,5,0.284449,yG1
78,6,0.311276,yG1
78,7,0.214885,yG1
78,8,0.32275,yG1
78,9,-0.243922,yG1
78,10,-0.275868,yG1
78,11,-0.278383,yG1
78,12,0.36579,yG1
78,13,0.0243474,yG1
78,14,-0.212403,yG1
78,15,0.0430265,yG1
78,16,-0.0915862,yG1
78,17,0.0743943,yG1
78,18,0.0815463,yG1
78,19,0.2917,yG1
78,20,0.329924,yG1
78,21,0.516511,yG1
78,1,0.0744622,yG2
78,2,0.476099,yG2
78,3,-0.285436,yG2
78,4,-0.0398834,yG2
78,5,-0.182523,yG2
78,6,0.456119,yG2
78,7,-0.0139208,yG2
78,8,0.356901,yG2
78,9,0.254442,yG2
78,10,0.272049,yG2
78,11,0.507239,yG2
78,12,-0.236002,yG2
78,13,-0.143137,yG2
78,14,-0.198415,yG2
78,15,0.386812,yG2
78,16,-0.148682,yG2
78,17,-0.415449,yG2
78,18,0.149144,yG2
78,19,-0.0879308,yG2
78,20,0.279564,yG2
78,21,-0.277869,yG2
78,1,-0.182723,yG3
78,2,-0.0234761,yG3
78,3,-0.156527,yG3
78,4,-0.409905,yG3
78,5,0.524924,yG3
78,6,-0.0904193,yG3
78,7,0.0524229,yG3
78,8,0.0725644,yG3
78,9,0.0564853,yG3
78,10,0.269228,yG3
78,11,0.505918,yG3
78,12,-0.129807,yG3
78,13,-0.0488424,yG3
78,14,0.646693,yG3
78,15,-0.200502,yG3
78,16,-0.16011,yG3
78,17,0.040588,yG3
78,18,-0.132802,yG3
78,19,-0.108576,yG3
78,20,-0.211166,yG3
78,21,-0.518804,yG3
78,1,0.0967982,yG4
78,2,0.0196777,yG4
78,3,-0.0903019,yG4
78,4,0.452719,yG4
78,5,-0.532601,yG4
78,6,-0.762089,yG4
78,7,0.27806,yG4
78,8,-0.0603215,yG4
78,9,-0.0615879,yG4
78,10,-0.26606,yG4
78,11,0.14842,yG4
78,12,-0.0562462,yG4
78,13,-0.170809,yG4
78,14,-0.781425,yG4
78,15,0.131462,yG4
78,16,0.178668,yG4
78,17,-0.335143,yG4
78,18,-0.303521,yG4
78,19,0.0386393,yG4
78,20,-0.230915,yG4
78,21,-0.682478,yG4
78,1,-0.0376451,yG5
78,2,0.298284,yG5
78,3,0.663325,yG5
78,4,-0.107828,yG5
78,5,-0.0600762,yG5
78,6,-0.158512,yG5
78,7,0.00521341,yG5
78,8,-0.494626,yG5
78,9,-0.484066,yG5
78,10,0.15632,yG5
78,11,0.122955,yG5
78,12,-0.304128,yG5
78,13,0.205575,yG5
78,14,-0.419743,yG5
78,15,-0.133722,yG5
78,16,0.207062,yG5
78,17,-0.863809,yG5
78,18,0.11003,yG5
78,19,0.076997,yG5
78,20,-0.170625,yG5
78,21,-0.241836,yG5
79,0,2.91228,yAB
79,7,4.16462,yAB
79,21,3.8365,yAB
79,123,2.55967,yAB
79,180,1.36395,yAB
79,300,-0.101042,yAB
79,1,0.336467,yG1
79,2,0.538143,yG1
79,3,-0.2506,yG1
79,4,0.147123,yG1
79,5,0.236039,yG1
79,6,0.116755,yG1
79,7,-0.707378,yG1
79,8,0.504991,yG1
79,9,-0.00882682,yG1
79,10,-0.0254711,yG1
79,11,-0.195403,yG1
79,12,-0.321816,yG1
79,13,0.0830571,yG1
79,14,0.027749,yG1
79,15,-0.109944,yG1
79,16,0.0277544,yG1
79,17,-0.319321,yG1
79,18,-0.614828,yG1
79,19,-0.516416,yG1
79,20,-0.137792,yG1
79,21,0.0427885,yG1
79,1,0.167608,yG2
79,2,-0.0724387,yG2
79,3,0.194633,yG2
79,4,0.384955,yG2
79,5,0.210661,yG2
79,6,0.31576,yG2
79,7,-0.133457,yG2
79,8,-0.171914,yG2
79,9,-0.044771,yG2
79,10,-0.0965292,yG2
79,11,-0.33325,yG2
79,12,0.162584,yG2
79,13,-0.490399,yG2
79,14,0.099512,yG2
79,15,-0.392388,yG2
79,16,-0.139865,yG2
79,17,0.269224,yG2
79,18,-0.553776,yG2
79,19,-0.645781,yG2
79,20,0.167012,yG2
79,21,0.404188,yG2
79,1,-0.357753,yG3
79,2,0.109086,yG3
79,3,-0.46382,yG3
79,4,-0.525435,yG3
79,5,-0.476663,yG3
79,6,-0.135347,yG3
79,7,0.106964,yG3
79,8,0.604459,yG3
79,9,-0.133596,yG3
79,10,-0.246476,yG3
79,11,0.49088,yG3
79,12,0.0267266,yG3
79,13,-0.166552,yG3
79,14,-0.902632,yG3
79,15,0.0473649,yG3
79,16,-0.22424,yG3
79,17,-0.124498,yG3
79,18,-0.454097,yG3
79,19,-0.0526037,yG3
79,20,-0.283938,yG3
79,21,-0.384119,yG3
79,1,-0.627076,yG4
79,2,0.187036,yG4
79,3,0.0818414,yG4
79,4,0.362166,yG4
79,5,-0.159443,yG4
79,6,-0.781538,yG4
79,7,-0.0309711,yG4
79,8,-0.446436,yG4
79,9,0.192311,yG4
79,10,-0.196227,yG4
79,11,0.0272704,yG4
79,12,-0.0948655,yG4
79,13,0.123831,yG4
79,14,0.165678,yG4
79,15,0.0957268,yG4
79,16,-0.237306,yG4
79,17,0.637236,yG4
79,18,-0.113636,yG4
79,19,0.501968,yG4
79,20,0.327225,yG4
79,21,-0.908234,yG4
79,1,-0.0935814,yG5
79,2,0.0620247,yG5
79,3,0.140894,yG5
79,4,-0.0285496,yG5
79,5,0.523273,yG5
79,6,-0.545534,yG5
79,7,0.229296,yG5
79,8,0.326671,yG5
79,9,0.354314,yG5
79,10,0.255461,yG5
79,11,-0.0382792,yG5
79,12,0.53159,yG5
79,13,0.0485529,yG5
79,14,-0.0113561,yG5
79,15,-0.0718768,yG5
79,16,-0.277304,yG5
79,17,-0.180447,yG5
79,18,-0.113036,yG5
79,19,-0.0604268,yG5
79,20,0.020345,yG5
79,21,-0.0553033,yG5
80,0,2.95511,yAB
80,7,3.9653,yAB
80,21,3.77131,yAB
80,123,2.6105,yAB
80,180,1.93029,yAB
80,300,0.568644,yAB
80,1,0.19441,yG1
80,2,0.0797492,yG1
80,3,0.454344,yG1
80,4,0.0414374,yG1
80,5,0.276112,yG1
80,6,0.0245041,yG1
80,7,-0.268886,yG1
80,8,0.00172447,yG1
80,9,0.459073,yG1
80,10,0.266811,yG1
80,11,0.675996,yG1
80,12,0.0477854,yG1
80,13,-0.00322612,yG1
80,14,-0.0280936,yG1
80,15,0.0984088,yG1
80,16,-0.210353,yG1
80,17,0.12162,yG1
80,18,0.368957,yG1
80,19,0.237476,yG1
80,20,-0.171818,yG1
80,21,-0.294168,yG1
80,1,-0.241171,yG2
80,2,-0.403707,yG2
80,3,0.79125,yG2
80,4,0.509138,yG2
80,5,0.983315,yG2
80,6,0.414509,yG2
80,7,0.0747922,yG2
80,8,-0.0843391,yG2
80,9,-0.0656816,yG2
80,10,0.252822,yG2
80,11,-0.151455,yG2
80,12,-0.250858,yG2
80,13,-0.0351314,yG2
80,14,-0.0995603,yG2
80,15,-0.0943291,yG2
80,16,-0.0357297,yG2
80,17,0.188207,yG2
80,18,-0.0369293,yG2
80,19,-0.109078,yG2
80,20,-0.408036,yG2
80,21,-0.645732,yG2
80,1,-0.622563,yG3
80,2,0.0591033,yG3
80,3,0.335901,yG3
80,4,0.119343,yG3
80,5,0.00539227,yG3
80,6,0.170974,yG3
80,7,0.213719,yG3
80,8,-0.25065,yG3
80,9,-0.0967247,yG3
80,10,-0.724871,yG3
80,11,0.479471,yG3
80,12,0.099802,yG3
80,13,-0.11372,yG3
80,14,0.156189,yG3
80,15,0.430319,yG3
80,16,0.319333,yG3
80,17,0.239438,yG3
80,18,-0.482053,yG3
80,19,-0.213633,yG3
80,20,-0.0703807,yG3
80,21,0.629332,yG3
80,1,0.201436,yG4
80,2,0.695281,yG4
80,3,0.361358,yG4
80,4,-0.442204,yG4
80,5,0.248734,yG4
80,6,0.232795,yG4
80,7,-0.101354,yG4
80,8,0.275277,yG4
80,9,0.574449,yG4
80,10,0.24512,yG4
80,11,0.291828,yG4
80,12,-0.00553263,yG4
80,13,-0.72686,yG4
80,14,-0.0251982,yG4
80,15,-0.105393,yG4
80,16,-0.50471,yG4
80,17,0.0971878,yG4
80,18,-0.0710013,yG4
80,19,0.149287,yG4
80,20,-0.567811,yG4
80,21,0.286068,yG4
80,1,0.024625,yG5
80,2,0.0768808,yG5
80,3,0.471818,yG5
80,4,0.0948532,yG5
80,5,0.0894205,yG5
80,6,-0.154549,yG5
80,7,-0.21955,yG5
80,8,-0.463019,yG5
80,9,0.27913,yG5
80,10,-0.582135,yG5
80,11,0.156,yG5
80,12,-0.75368,yG5
80,13,0.519781,yG5
80,14,0.660481,yG5
80,15,-0.169732,yG5
80,16,-0.293007,yG5
80,17,-0.151522,yG5
80,18,-0.546653,yG5
80,19,0.13572,yG5
80,20,0.22384,yG5
80,21,-0.0439013,yG5
81,0,2.80036,yAB
81,7,3.98574,yAB
81,21,4.20276,yAB
81,123,3.33947,yAB
81,180,2.82694,yAB
81,300,2.24499,yAB
81,1,0.244379,yG1
81,2,0.380829,yG1
81,3,0.412678,yG1
81,4,0.187147,yG1
81,5,-0.0264054,yG1
81,6,0.0884204,yG1
81,7,0.456702,yG1
81,8,-0.0258439,yG1
81,9,-0.252024,yG1
81,10,-0.141802,yG1
81,11,0.114889,yG1
81,12,0.0591792,yG1
81,13,0.380741,yG1
81,14,0.0742049,yG1
81,15,0.06193,yG1
81,16,-0.320024,yG1
81,17,0.108392,yG1
81,18,0.0894968,yG1
81,19,-0.158696,yG1
81,20,0.0619087,yG1
81,21,-0.0118141,yG1
81,1,0.469171,yG2
81,2,0.476612,yG2
81,3,0.561693,yG2
81,4,-0.627386,yG2
81,5,-0.36316,yG2
81,6,-0.0975943,yG2
81,7,0.0110348,yG2
81,8,-0.0847187,yG2
81,9,-0.13527,yG2
81,10,-0.17557,yG2
81,11,0.506011,yG2
81,12,-0.0163531,yG2
81,13,-0.24565,yG2
81,14,-0.0931764,yG2
81,15,0.575398,yG2
81,16,0.0353205,yG2
81,17,-0.0146014,yG2
81,18,0.449911,yG2
81,19,0.0320099,yG2
81,20,0.232461,yG2
81,21,-0.0991794,yG2
81,1,-0.492237,yG3
81,2,-0.199496,yG3
81,3,0.161314,yG3
81,4,0.109993,yG3
81,5,0.152619,yG3
81,6,-0.0468062,yG3
81,7,0.167439,yG3
81,8,-0.225582,yG3
81,9,0.0852214,yG3
81,10,-0.365333,yG3
81,11,0.0378684,yG3
81,12,-0.0406488,yG3
81,13,0.0711374,yG3
81,14,0.136591,yG3
81,15,-0.0641919,yG3
81,16,1.11064,yG3
81,17,-0.0157375,yG3
81,18,0.570533,yG3
81,19,0.0228349,yG3
81,20,-0.0732095,yG3
81,21,-0.362509,yG3
81,1,0.400341,yG4
81,2,0.0172622,yG4
81,3,0.182763,yG4
81,4,-0.501241,yG4
81,5,0.38167,yG4
81,6,0.329554,yG4
81,7,0.617529,yG4
81,8,-0.118739,yG4
81,9,0.00535689,yG4
81,10,-0.00311715,yG4
81,11,-0.0269995,yG4
81,12,-0.0299607,yG4
81,13,-0.302776,yG4
81,14,-0.0393538,yG4
81,15,-0.0498678,yG4
81,16,0.528709,yG4
81,17,-0.154467,yG4
81,18,-0.369935,yG4
81,19,-0.254515,yG4
81,20,-0.164149,yG4
81,21,0.243215,yG4
81,1,-0.278373,yG5
81,2,-0.181744,yG5
81,3,-0.0516316,yG5
81,4,0.133071,yG5
81,5,0.415365,yG5
81,6,0.495942,yG5
81,7,-0.304226,yG5
81,8,0.169114,yG5
81,9,0.196255,yG5
81,10,0.217968,yG5
81,11,-0.560607,yG5
81,12,-0.376213,yG5
81,13,0.247416,yG5
81,14,-0.224976,yG5
81,15,-0.41962,yG5
81,16,0.117819,yG5
81,17,-0.227223,yG5
81,18,-0.296079,yG5
81,19,-0.119352,yG5
81,20,-0.186649,yG5
81,21,-0.356135,yG5
82,0,2.90529,yAB
82,7,4.0433,yAB
82,21,3.87202,yAB
82,123,2.64166,yAB
82,180,1.78732,yAB
82,300,0.387634,yAB
82,1,0.884385,yG1
82,2,0.31228,yG1
82,3,-0.00578994,yG1
82,4,0.0825771,yG1
82,5,0.143301,yG1
82,6,-0.25923,yG1
82,7,0.102957,yG1
82,8,0.65162,yG1
82,9,0.66707,yG1
82,10,0.0363521,yG1
82,11,-0.39076,yG1
82,12,-0.343312,yG1
82,13,0.419144,yG1
82,14,0.209712,yG1
82,15,0.0961398,yG1
82,16,0.14786,yG1
82,17,0.0112016,yG1
82,18,0.212763,yG1
82,19,0.0666337,yG1
82,20,0.223778,yG1
82,21,0.352754,yG1
82,1,-0.288212,yG2
82,2,0.0710363,yG2
82,3,-0.393944,yG2
82,4,-0.0924745,yG2
82,5,0.338656,yG2
82,6,-0.258538,yG2
82,7,-0.136737,yG2
82,8,0.107187,yG2
82,9,-0.498985,yG2
82,10,0.292602,yG2
82,11,-0.0150462,yG2
82,12,-0.162231,yG2
82,13,-0.279178,yG2
82,14,-0.00242836,yG2
82,15,0.208375,yG2
82,16,0.0977265,yG2
82,17,0.000967323,yG2
82,18,-0.248482,yG2
82,19,-0.51263,yG2
82,20,-0.357545,yG2
82,21,0.128675,yG2
82,1,-0.191544,yG3
82,2,0.198605,yG3
82,3,-0.576735,yG3
82,4,-0.174739,yG3
82,5,0.303248,yG3
82,6,-0.00951917,yG3
82,7,0.201429,yG3
82,8,-0.204139,yG3
82,9,-1.03182,yG3
82,10,0.182356,yG3
82,11,0.653902,yG3
82,12,0.239662,yG3
82,13,-0.25707,yG3
82,14,-0.313314,yG3
82,15,-0.916502,yG3
82,16,0.42966,yG3
82,17,-0.856344,yG3
82,18,0.721073,yG3
82,19,-0.338035,yG3
82,20,0.42814,yG3
82,21,-0.0438298,yG3
82,1,0.294049,yG4
82,2,-0.446304,yG4
82,3,-0.202592,yG4
82,4,-0.263088,yG4
82,5,0.410608,yG4
82,6,-0.42352,yG4
82,7,-0.133306,yG4
82,8,-0.262433,yG4
82,9,0.408307,yG4
82,10,0.302712,yG4
82,11,0.324306,yG4
82,12,1.02738,yG4
82,13,-0.119888,yG4
82,14,-0.140905,yG4
82,15,-0.0236972,yG4
82,16,0.594736,yG4
82,17,0.331658,yG4
82,18,0.080949,yG4
82,19,0.150757,yG4
82,20,0.20577,yG4
82,21,-0.179219,yG4
82,1,-0.0538736,yG5
82,2,0.22611,yG5
82,3,0.205885,yG5
82,4,-0.228747,yG5
82,5,-0.551347,yG5
82,6,-0.324387,yG5
82,7,-0.204708,yG5
82,8,0.659976,yG5
82,9,-0.432193,yG5
82,10,0.258607,yG5
82,11,-0.333335,yG5
82,12,-0.318209,yG5
82,13,-0.353991,yG5
82,14,0.0344167,yG5
82,15,0.176,yG5
82,16,-0.0884554,yG5
82,17,0.345713,yG5
82,18,0.0684858,yG5
82,19,-0.262616,yG5
82,20,0.0872392,yG5
82,21,-0.0418187,yG5
83,0,3.05399,yAB
83,7,3.54445,yAB
83,21,3.50623,yAB
83,123,1.6971,yAB
83,180,0.338306,yAB
83,300,-1.60144,yAB
83,1,-0.0137673,yG1
83,2,0.602086,yG1
83,3,0.695736,yG1
83,4,0.242399,yG1
83,5,-0.153597,yG1
83,6,0.452993,yG1
83,7,-0.0555234,yG1
83,8,-0.0641633,yG1
83,9,-0.013114,yG1
83,10,0.0378146,yG1
83,11,0.0951959,yG1
83,12,0.113963,yG1
83,13,-0.165755,yG1
83,14,-0.0130581,yG1
83,15,-0.0158228,yG1
83,16,0.0764659,yG1
83,17,-0.629496,yG1
83,18,0.288567,yG1
83,19,-0.125792,yG1
83,20,0.254882,yG1
83,21,0.298173,yG1
83,1,0.449249,yG2
83,2,-0.185431,yG2
83,3,-0.109368,yG2
83,4,-0.581671,yG2
83,5,-0.534505,yG2
83,6,0.427348,yG2
83,7,-0.189963,yG2
83,8,0.370124,yG2
83,9,-0.273146,yG2
83,10,-0.310447,yG2
83,11,0.0532658,yG2
83,12,-0.0805436,yG2
83,13,0.205414,yG2
83,14,-0.388624,yG2
83,15,0.480805,yG2
83,16,-0.163774,yG2
83,17,0.435709,yG2
83,18,0.0972345,yG2
83,19,0.0329009,yG2
83,20,0.206262,yG2
83,21,0.213361,yG2
83,1,0.793212,yG3
83,2,0.079045,yG3
83,3,-0.419413,yG3
83,4,-0.722435,yG3
83,5,-0.194187,yG3
83,6,-0.232237,yG3
83,7,-0.517806,yG3
83,8,0.122122,yG3
83,9,0.824017,yG3
83,10,-0.0954566,yG3
83,11,-0.0833718,yG3
83,12,0.147847,yG3
83,13,0.437878,yG3
83,14,0.235197,yG3
83,15,0.22696,yG3
83,16,0.0321342,yG3
83,17,0.150162,yG3
83,18,-0.357332,yG3
83,19,-0.152226,yG3
83,20,0.140873,yG3
83,21,0.336443,yG3
83,1,0.331659,yG4
83,2,-0.037897,yG4
83,3,-0.0815234,yG4
83,4,0.217278,yG4
83,5,0.247006,yG4
83,6,-0.0017923,yG4
83,7,0.353628,yG4
83,8,-0.542092,yG4
83,9,0.321296,yG4
83,10,0.59991,yG4
83,11,0.509725,yG4
83,12,0.317813,yG4
83,13,0.221618,yG4
83,14,-0.207381,yG4
83,15,-0.574744,yG4
83,16,0.269432,yG4
83,17,-0.199349,yG4
83,18,0.400534,yG4
83,19,0.0121201,yG4
83,20,-0.318653,yG4
83,21,-0.482155,yG4
83,1,-0.354733,yG5
83,2,-0.0179064,yG5
83,3,0.408337,yG5
83,4,-0.0977723,yG5
83,5,0.775629,yG5
83,6,0.291893,yG5
83,7,-0.145938,yG5
83,8,-0.271019,yG5
83,9,0.376889,yG5
83,10,0.599199,yG5
83,11,0.454273,yG5
83,12,0.395055,yG5
83,13,0.389443,yG5
83,14,0.494507,yG5
83,15,0.165877,yG5
83,16,-0.136625,yG5
83,17,0.155657,yG5
83,18,-0.150609,yG5
83,19,0.366064,yG5
83,20,-0.3035,yG5
83,21,0.338561,yG5
84,0,3.05772,yAB
84,7,4.29696,yAB
84,21,4.09088,yAB
84,123,2.89766,yAB
84,180,2.2676,yAB
84,300,0.932353,yAB
84,1,-0.0311189,yG1
84,2,0.777025,yG1
84,3,0.340195,yG1
84,4,0.0198039,yG1
84,5,0.230897,yG1
84,6,0.485089,yG1
84,7,0.27619,yG1
84,8,-0.0449098,yG1
84,9,-0.222499,yG1
84,10,-0.115484,yG1
84,11,0.278863,yG1
84,12,0.260677,yG1
84,13,0.278134,yG1
84,14,0.166359,yG1
84,15,0.0606206,yG1
84,16,0.34534,yG1
84,17,-0.373214,yG1
84,18,-0.426043,yG1
84,19,0.114831,yG1
84,20,0.257855,yG1
84,21,-0.380339,yG1
84,1,0.00148179,yG2
84,2,0.507275,yG2
84,3,-0.404078,yG2
84,4,0.252926,yG2
84,5,0.247025,yG2
84,6,0.240713,yG2
84,7,-0.0607357,yG2
84,8,0.441757,yG2
84,9,0.00881259,yG2
84,10,-0.0799027,yG2
84,11,0.20106,yG2
84,12,0.188841,yG2
84,13,-0.309905,yG2
84,14,0.145599,yG2
84,15,0.0759635,yG2
84,16,0.294181,yG2
84,17,-0.184641,yG2
84,18,-0.145433,yG2
84,19,0.115872,yG2
84,20,-0.466074,yG2
84,21,-0.522111,yG2
84,1,0.322494,yG3
84,2,0.447748,yG3
84,3,0.489405,yG3
84,4,0.69314,yG3
84,5,0.151296,yG3
84,6,-0.490066,yG3
84,7,-0.23759,yG3
84,8,0.222809,yG3
84,9,-0.459854,yG3
84,10,0.412213,yG3
84,11,0.329726,yG3
84,12,0.274496,yG3
84,13,-0.14623,yG3
84,14,0.176241,yG3
84,15,0.332852,yG3
84,16,-0.324741,yG3
84,17,0.205048,yG3
84,18,-0.313642,yG3
84,19,0.44255,yG3
84,20,-0.508956,yG3
84,21,-0.257699,yG3
84,1,-0.0175654,yG4
84,2,0.414681,yG4
84,3,-0.222591,yG4
84,4,0.155401,yG4
84,5,-0.0299054,yG4
84,6,0.166204,yG4
84,7,0.0282573,yG4
84,8,0.500921,yG4
84,9,-0.137,yG4
84,10,-0.284665,yG4
84,11,0.144916,yG4
84,12,0.166811,yG4
84,13,0.209829,yG4
84,14,0.13792,yG4
84,15,-0.1489,yG4
84,16,0.286463,yG4
84,17,-0.0364971,yG4
84,18,-0.0777628,yG4
84,19,0.650879,yG4
84,20,-0.248122,yG4
84,21,0.0169499,yG4
84,1,0.27865,yG5
84,2,-0.577364,yG5
84,3,-0.0639466,yG5
84,4,-0.0206514,yG5
84,5,-0.480512,yG5
84,6,0.262233,yG5
84,7,-0.0689319,yG5
84,8,-0.330022,yG5
84,9,-0.818099,yG5
84,10,-0.144049,yG5
84,11,-0.563616,yG5
84,12,-0.176105,yG5
84,13,-0.240613,yG5
84,14,0.140592,yG5
84,15,-0.0387164,yG5
84,16,-0.630191,yG5
84,17,0.477125,yG5
84,18,-0.496731,yG5
84,19,0.30572,yG5
84,20,0.0601532,yG5
84,21,0.226147,yG5
85,0,2.96755,yAB
85,7,3.86868,yAB
85,21,3.56944,yAB
85,123,1.75324,yAB
85,180,0.718279,yAB
85,300,-1.42482,yAB
85,1,0.280836,yG1
85,2,0.747037,yG1
85,3,0.789378,yG1
85,4,0.519838,yG1
85,5,-0.0203428,yG1
85,6,0.299527,yG1
85,7,-0.126876,yG1
85,8,-0.193833,yG1
85,9,-0.274234,yG1
85,10,-0.488157,yG1
85,11,-0.532701,yG1
85,12,-0.339516,yG1
85,13,0.206899,yG1
85,14,-0.557409,yG1
85,15,0.0804544,yG1
85,16,0.484069,yG1
85,17,-0.027539,yG1
85,18,-0.120548,yG1
85,19,0.270669,yG1
85,20,0.306448,yG1
85,21,-0.109683,yG1
85,1,0.0746727,yG2
85,2,-0.0799875,yG2
85,3,-0.206117,yG2
85,4,0.800536,yG2
85,5,0.0774255,yG2
85,6,0.24812,yG2
85,7,-0.291982,yG2
85,8,0.636461,yG2
85,9,-0.13161,yG2
85,10,-0.462313,yG2
85,11,-0.070218,yG2
85,12,-0.270781,yG2
85,13,0.344732,yG2
85,14,-0.294004,yG2
85,15,0.0198033,yG2
85,16,0.0765939,yG2
85,17,0.107749,yG2
85,18,0.343343,yG2
85,19,0.184058,yG2
85,20,0.23115,yG2
85,21,0.113092,yG2
85,1,0.390373,yG3
85,2,-0.575087,yG3
85,3,-0.0295439,yG3
85,4,0.379492,yG3
85,5,-0.402979,yG3
85,6,-0.876766,yG3
85,7,0.167944,yG3
85,8,-0.31158,yG3
85,9,0.49056,yG3
85,10,0.0403729,yG3
85,11,-0.448118,yG3
85,12,-0.196659,yG3
85,13,-0.543436,yG3
85,14,0.431503,yG3
85,15,0.205186,yG3
85,16,0.277729,yG3
85,17,-0.171762,yG3
85,18,-0.664903,yG3
85,19,0.470047,yG3
85,20,-0.0920975,yG3
85,21,-0.484642,yG3
85,1,-0.213813,yG4
85,2,-0.05651,yG4
85,3,0.851994,yG4
85,4,-0.0999104,yG4
85,5,0.0903036,yG4
85,6,-0.081925,yG4
85,7,0.149306,yG4
85,8,0.400842,yG4
85,9,-0.0112607,yG4
85,10,0.134137,yG4
85,11,0.0406096,yG4
85,12,0.209015,yG4
85,13,0.0444548,yG4
85,14,-0.426182,yG4
85,15,-0.0143228,yG4
85,16,0.164011,yG4
85,17,-0.552217,yG4
85,18,0.13125,yG4
85,19,-0.145693,yG4
85,20,-0.00512364,yG4
85,21,0.656727,yG4
85,1,0.109239,yG5
85,2,-0.593373,yG5
85,3,0.000807499,yG5
85,4,0.217768,yG5
85,5,0.11278,yG5
85,6,-0.377902,yG5
85,7,0.10782,yG5
85,8,0.235244,yG5
85,9,0.149288,yG5
85,10,-0.0331769,yG5
85,11,0.127883,yG5
85,12,-0.466746,yG5
85,13,0.260876,yG5
85,14,-0.0181898,yG5
85,15,-0.340181,yG5
85,16,0.0593887,yG5
85,17,-0.317398,yG5
85,18,0.00597597,yG5
85,19,-0.222772,yG5
85,20,0.0501171,yG5
85,21,-0.41537,yG5
86,0,2.98516,yAB
86,7,3.68683,yAB
86,21,3.6427,yAB
86,123,2.81059,yAB
86,180,2.13303,yAB
86,300,1.29926,yAB
86,1,0.691463,yG1
86,2,0.148368,yG1
86,3,0.336165,yG1
86,4,0.0299726,yG1
86,5,-0.107285,yG1
86,6,-0.0733474,yG1
86,7,-0.0202708,yG1
86,8,-0.347638,yG1
86,9,0.104498,yG1
86,10,0.000209961,yG1
86,11,0.107147,yG1
86,12,-0.198966,yG1
86,13,0.0127804,yG1
86,14,0.411275,yG1
86,15,0.0395308,yG1
86,16,-0.318214,yG1
86,17,0.00102225,yG1
86,18,-0.102573,yG1
86,19,-0.207584,yG1
86,20,0.587426,yG1
86,21,-0.26774,yG1
86,1,-0.23216,yG2
86,2,0.391382,yG2
86,3,-0.0953811,yG2
86,4,0.457238,yG2
86,5,0.67256,yG2
86,6,-0.242351,yG2
86,7,0.306301,yG2
86,8,-0.0718742,yG2
86,9,-0.246691,yG2
86,10,-0.146364,yG2
86,11,-0.761536,yG2
86,12,-0.266537,yG2
86,13,0.73664,yG2
86,14,0.39608,yG2
86,15,0.000630106,yG2
86,16,0.0616749,yG2
86,17,-0.115281,yG2
86,18,0.135896,yG2
86,19,0.105774,yG2
86,20,0.0254709,yG2
86,21,0.164243,yG2
86,1,-0.290284,yG3
86,2,0.20502,yG3
86,3,0.570879,yG3
86,4,-0.0882342,yG3
86,5,-0.186628,yG3
86,6,0.454447,yG3
86,7,-0.103393,yG3
86,8,-0.563663,yG3
86,9,-0.555244,yG3
86,10,0.0753766,yG3
86,11,0.181604,yG3
86,12,-0.0090625,yG3
86,13,0.0373191,yG3
86,14,-0.833258,yG3
86,15,-0.333064,yG3
86,16,-0.389485,yG3
86,17,-0.348323,yG3
86,18,0.0100385,yG3
86,19,-0.477262,yG3
86,20,-0.52136,yG3
86,21,0.351032,yG3
86,1,-0.335856,yG4
86,2,-0.258942,yG4
86,3,-0.878147,yG4
86,4,-0.17247,yG4
86,5,-0.0713628,yG4
